9,216
9,96
9,100
9,81
9,95
9,167
9,5
9,130
9,216
29,203
29,67
29,70
29,3
29,21
29,60
29,133
29,100
29,97
29,57
29,81
29,145
29,114
29,158
29,194
29,214
29,158
29,109
29,99
29,129
29,130
29,189
29,5
29,168
29,84
29,216
29,61
29,27
29,66
29,147
29,160
29,207
29,94
29,148
29,184
29,46
29,193
29,43
29,7
29,196
29,146
29,181
29,65
29,49
29,212
29,93
29,103
29,158
29,118
29,160
29,57
29,87
29,19
29,136
29,189
29,176
29,156
29,146
29,110
29,146
29,138
29,138
29,191
29,68
29,43
29,44
29,192
29,5
29,71
29,82
29,57
29,100
29,81
29,8
29,215
29,27
29,27
29,120
29,215
29,82
9,19
9,203
9,21
9,60
9,55
9,114
9,132
9,213
9,177
9,72
9,182
9,190
9,116
9,132
9,125
9,177
9,213
9,45
9,21
9,60
9,21
9,60
9,214
9,197
9,113
24,109
24,99
24,27
24,32
24,132
24,55
24,81
24,130
24,194
24,82
24,194
24,133
24,5
24,95
24,35
24,203
24,203
24,126
24,97
24,148
24,94
24,215
24,6
24,61
24,164
24,216
24,108
24,120
24,128
24,50
29,85
29,156
29,6
29,194
29,215
29,90
29,129
29,146
29,2
29,10
29,13
29,16
29,141
29,209
29,74
29,173
29,134
29,56
29,154
29,64
29,157
29,75
29,14
29,135
29,22
29,74
29,176
29,11
29,88
29,129
29,156
29,99
29,118
29,108
29,96
29,87
29,203
29,63
29,46
29,18
29,89
29,43
29,165
29,191
29,153
29,58
29,57
29,97
29,100
29,8
29,71
29,214
29,6
29,156
29,61
29,164
29,197
29,86
29,94
29,163
29,40
29,65
29,77
29,2
29,58
29,75
34,114
34,145
34,213
34,63
34,174
34,184
34,23
34,114
34,145
34,159
34,213
34,53
34,148
34,41
34,183
34,183
34,51
34,163
34,163
34,155
34,23
34,145
34,116
34,213
34,68
34,170
34,46
34,174
34,184
34,18
34,165
34,53
34,5
34,167
34,145
34,148
34,116
34,116
34,213
34,68
34,165
34,155
34,41
34,183
34,41
34,41
34,145
34,155
34,41
29,194
29,214
29,22
29,203
29,100
29,57
29,126
29,22
29,148
29,125
29,114
29,132
29,159
29,207
29,94
29,91
29,213
29,182
29,46
29,18
29,170
29,41
29,171
29,1
29,191
29,175
29,155
29,196
29,78
29,149
29,49
29,212
29,22
29,22
29,22
29,81
29,203
29,3
29,207
29,94
29,145
29,194
29,180
29,132
29,174
29,182
29,89
29,191
29,155
29,193
29,18
29,63
29,25
29,41
29,51
29,46
29,146
29,11
29,88
29,6
29,215
29,69
29,139
9,19
9,57
9,55
9,168
9,186
9,8
9,44
9,45
9,159
9,183
9,182
9,165
9,1
9,111
9,138
9,196
9,48
9,194
9,204
9,96
29,194
29,130
29,6
29,215
29,90
29,11
29,214
29,181
29,17
29,77
29,140
29,162
29,42
29,17
29,153
29,22
29,62
29,42
29,76
29,162
29,42
29,181
29,140
29,150
29,125
29,114
29,19
29,203
29,178
29,10
29,58
29,185
29,52
29,49
29,110
29,39
29,172
29,146
29,58
29,58
29,17
29,42
29,144
29,146
29,65
29,106
29,82
29,62
29,161
29,15
29,17
29,181
29,22
29,153
29,140
29,58
29,194
29,90
29,87
29,67
29,70
29,60
29,210
29,125
29,40
29,59
29,38
29,124
29,7
29,194
29,216
29,108
29,147
29,7
29,130
29,99
29,69
29,69
29,197
29,113
29,66
29,120
29,32
29,214
29,85
29,156
29,200
29,36
29,49
29,93
29,33
29,33
29,33
29,103
29,103
29,27
29,69
29,86
29,50
29,118
29,182
29,18
29,46
29,187
29,182
29,184
29,193
29,89
29,34
29,127
29,124
29,82
29,146
29,22
29,65
29,119
29,10
29,202
29,56
29,93
29,149
29,103
29,105
29,85
29,156
29,129
29,6
29,194
29,139
29,118
29,27
29,128
29,147
29,105
29,124
29,100
29,21
29,3
29,181
29,146
29,195
29,10
29,185
29,141
29,29
29,202
29,74
29,188
29,49
29,28
29,93
29,20
29,31
29,14
29,80
29,122
29,157
29,78
29,64
29,136
29,73
29,103
29,36
9,158
9,109
9,90
9,216
9,61
9,66
9,108
9,147
9,164
9,164
9,158
9,189
9,109
9,215
9,47
9,96
9,67
9,87
9,189
9,88
9,47
9,6
9,61
9,178
29,132
29,116
29,181
29,161
29,22
29,162
29,121
29,208
29,58
29,202
29,173
29,179
29,79
29,13
29,141
29,209
29,208
29,201
29,32
29,134
29,75
29,154
29,122
29,39
29,121
29,216
29,156
29,55
29,44
29,196
29,162
29,146
29,144
29,42
29,65
29,106
29,82
29,2
29,62
29,140
29,161
29,77
29,15
29,15
29,17
29,76
29,181
29,22
29,153
29,119
29,77
29,10
29,13
29,58
29,79
29,195
29,200
29,208
29,36
29,185
29,121
29,4
29,16
29,141
29,112
29,209
29,202
29,74
29,49
29,56
29,212
29,93
29,103
29,105
29,73
29,20
29,146
29,42
29,82
29,76
29,132
29,201
29,159
29,150
29,207
29,177
29,181
29,181
29,162
29,212
29,78
29,39
29,130
29,194
29,108
29,197
29,61
29,120
29,187
29,46
29,72
29,19
29,203
29,35
29,142
29,207
29,129
29,129
29,109
29,129
29,201
29,129
29,85
29,58
29,37
29,174
29,63
29,127
29,89
29,184
29,25
29,65
29,146
29,146
29,76
29,25
29,63
29,129
29,181
29,181
29,144
29,146
29,6
29,11
29,129
29,63
29,156
29,194
29,215
29,139
29,118
29,160
29,19
29,87
29,67
29,203
29,81
29,55
29,5
29,8
29,167
29,159
29,181
29,10
29,188
29,103
29,88
29,88
29,108
29,186
29,8
29,19
29,203
29,101
29,55
29,133
29,133
29,213
29,124
29,41
29,25
29,146
29,15
29,162
29,181
29,58
29,16
29,112
29,173
29,211
29,212
29,157
29,75
29,105
29,150
29,106
29,9
29,168
29,167
29,167
29,44
29,35
29,84
29,76
29,6
29,130
29,47
29,129
29,109
29,203
29,168
29,142
29,94
29,91
29,45
29,177
29,107
29,174
29,182
29,193
29,89
29,205
29,197
29,6
29,85
29,99
29,6
29,108
29,66
29,66
29,66
29,50
29,160
29,120
29,81
29,210
29,95
29,192
29,95
29,167
29,44
29,35
29,131
29,214
29,204
29,69
29,69
29,178
29,101
29,8
29,24
29,107
29,182
29,187
29,1
29,183
29,183
29,144
29,106
29,10
29,58
29,52
29,83
29,211
29,110
29,194
29,214
29,12
29,178
29,54
29,26
29,86
29,109
29,6
29,85
29,11
29,88
29,176
29,99
29,158
29,47
29,130
29,189
29,194
29,156
29,215
29,137
29,90
29,214
29,129
29,12
29,100
29,97
29,213
29,132
29,125
29,87
29,216
29,207
29,54
29,126
29,101
29,133
29,204
29,69
29,114
29,57
29,55
29,81
29,88
29,216
29,120
29,66
29,50
29,26
29,61
29,113
29,54
29,197
29,214
29,101
29,35
29,133
29,159
29,207
29,24
29,213
29,68
29,183
29,46
29,18
29,127
29,155
29,51
29,175
29,137
29,189
29,177
29,214
29,35
29,168
29,95
29,167
29,5
29,186
29,142
29,8
29,44
29,71
29,141
29,16
29,10
29,181
29,108
29,120
29,32
29,6
29,129
29,130
29,130
29,90
29,109
29,100
29,101
29,97
29,81
29,55
29,162
29,22
29,36
29,16
29,141
29,74
29,143
29,103
29,105
29,142
29,35
29,95
29,9
29,162
29,9
29,60
29,19
29,87
29,67
29,3
29,101
29,133
29,214
29,145
29,159
29,24
29,148
29,94
29,41
29,72
29,63
29,1
29,169
29,89
29,34
29,34
29,101
29,97
29,81
29,95
29,167
29,71
29,5
29,168
29,35
29,44
29,167
29,16
29,141
29,103
29,140
29,16
29,141
29,81
29,167
29,95
29,9
29,71
29,81
29,16
29,6
29,156
29,99
29,194
29,215
29,85
29,19
29,203
29,67
29,210
29,100
29,101
29,57
29,81
29,9
29,84
29,192
29,44
29,114
29,37
29,177
29,174
29,18
29,155
29,23
29,1
29,111
29,59
29,34
29,196
29,82
29,161
29,15
29,76
29,181
29,22
29,153
29,119
29,58
29,208
29,209
29,188
29,56
29,152
27,82
27,138
27,181
27,203
27,100
27,81
27,65
27,144
27,17
27,181
27,62
27,177
27,127
27,165
27,111
27,41
27,184
27,40
27,177
27,175
27,11
27,99
27,66
27,50
27,86
27,128
27,216
27,96
27,65
27,65
27,216
29,3
29,85
29,194
29,6
29,215
29,118
29,216
29,132
29,213
29,116
29,63
29,170
29,1
29,89
29,169
29,34
29,181
29,42
29,140
29,55
29,3
29,140
29,17
29,22
29,195
29,58
29,188
29,143
29,166
29,105
29,151
29,194
29,130
29,87
29,67
29,70
29,203
29,3
29,210
29,100
29,57
29,133
29,159
29,150
29,37
29,207
29,24
29,94
29,196
29,193
29,191
29,50
29,22
29,214
29,88
29,11
29,99
29,96
29,66
29,108
29,128
29,147
29,100
29,97
29,57
29,81
29,9
29,168
29,8
29,71
29,213
29,177
29,46
29,171
29,89
29,65
29,87
29,197
29,27
29,125
29,37
29,45
29,201
29,46
29,72
29,187
29,171
29,193
29,89
29,7
29,124
29,196
29,140
29,52
29,28
29,211
29,83
29,49
29,212
29,29
29,31
29,122
29,166
29,103
29,211
29,159
29,129
29,63
29,127
29,53
29,25
29,57
29,126
29,145
29,201
29,37
29,91
29,24
29,94
29,63
29,63
29,46
29,51
29,11
29,129
29,215
29,57
29,81
29,55
29,67
29,3
29,100
29,85
29,156
29,214
29,189
29,88
29,158
29,176
29,11
29,66
29,129
29,215
29,170
29,104
29,183
29,53
29,23
29,111
29,146
29,42
29,162
29,56
29,75
29,62
29,42
29,76
29,153
29,181
29,144
29,146
29,106
29,15
29,146
29,144
29,15
29,58
29,78
29,42
29,76
29,108
29,216
29,61
29,215
29,99
29,201
29,155
29,156
29,156
29,189
29,137
29,158
29,156
29,88
29,176
29,11
29,129
29,99
29,216
29,146
29,144
29,42
29,2
29,62
29,140
29,140
29,161
29,77
29,22
29,153
29,58
29,157
29,179
29,203
29,192
29,146
29,203
29,210
29,126
29,67
29,87
29,168
29,192
29,194
29,158
29,6
29,61
29,160
29,4
29,79
29,16
29,56
29,212
29,46
29,210
29,87
29,85
29,137
29,137
29,156
29,189
29,189
29,88
29,158
29,11
29,215
29,130
29,6
29,129
29,129
29,203
29,129
29,129
29,87
29,174
29,146
29,144
29,65
29,146
29,2
29,140
29,17
29,74
34,53
34,114
34,116
34,213
34,148
34,177
34,213
34,177
34,68
34,40
34,104
34,163
34,107
34,46
34,182
34,184
34,191
34,1
34,53
34,34
34,138
34,196
34,7
34,67
34,210
34,100
34,57
34,126
34,81
34,5
34,131
34,168
34,167
34,167
34,95
34,44
34,84
34,116
34,213
34,46
34,53
34,148
34,183
34,159
34,40
34,46
34,182
34,184
34,1
34,34
34,138
34,100
34,57
34,126
34,81
34,5
34,167
34,95
29,150
29,24
29,91
29,124
29,19
29,67
29,9
29,168
29,44
29,95
29,85
29,156
29,137
29,214
29,214
29,189
29,88
29,158
29,176
29,11
29,129
29,6
29,109
29,130
29,194
29,215
29,99
29,216
29,164
29,69
29,54
29,178
29,113
29,27
29,61
29,96
29,86
29,50
29,50
29,203
29,55
29,168
29,186
29,8
29,44
29,114
29,114
29,45
29,104
29,63
29,34
29,205
29,7
29,170
29,72
29,40
29,13
29,10
29,129
29,6
29,109
29,109
29,99
29,11
29,176
29,189
29,189
29,216
29,96
29,96
29,66
29,100
29,57
29,131
29,44
29,213
29,174
29,109
29,189
29,96
29,96
46,99
46,37
46,174
46,184
46,63
46,41
46,127
46,155
46,196
46,130
46,6
46,65
46,82
46,144
46,203
46,203
46,133
46,126
46,101
46,19
9,189
9,164
9,19
9,5
9,95
9,9
9,203
9,127
9,57
9,196
9,87
9,55
9,210
9,131
9,168
9,186
9,71
9,71
9,45
9,94
9,24
29,9
29,142
29,117
29,131
29,71
29,100
29,97
29,100
29,10
29,185
29,209
29,202
29,56
29,157
29,49
29,56
29,29
29,114
29,94
29,163
29,175
29,155
29,194
29,27
29,204
29,55
29,19
29,81
29,210
29,203
29,67
29,67
29,168
29,8
29,162
29,10
29,13
29,29
29,212
29,49
29,56
29,134
29,75
29,31
29,122
29,39
29,103
29,162
29,16
29,13
29,151
29,6
29,120
29,7
29,48
29,124
29,7
29,124
29,48
29,71
29,203
29,133
29,55
29,67
29,9
29,176
29,86
29,194
29,21
29,7
29,146
29,22
29,15
29,114
29,114
29,25
29,184
29,184
29,51
29,53
29,63
29,174
29,48
29,138
29,196
29,124
29,76
29,82
29,15
29,55
29,57
29,203
29,101
29,68
29,68
29,22
29,22
29,162
29,146
29,185
29,188
29,173
29,202
29,154
29,64
29,64
29,75
29,181
29,22
29,99
29,85
29,156
29,137
29,189
29,146
29,16
29,49
29,56
29,157
29,78
29,136
29,64
29,176
29,129
29,216
29,61
29,100
29,101
29,8
29,95
29,44
29,40
29,63
29,25
29,187
29,41
29,100
29,133
29,81
29,5
29,186
29,44
29,85
29,156
29,129
29,109
29,194
29,207
29,159
29,171
29,138
29,42
29,10
29,58
29,149
29,151
29,100
29,19
29,203
29,97
29,81
29,67
29,55
29,133
29,70
29,101
29,162
29,16
29,162
29,161
29,44
29,95
29,142
29,9
29,162
29,162
29,146
29,144
29,42
29,106
29,181
29,10
29,195
29,29
29,75
29,33
29,103
29,105
29,172
29,65
29,146
29,215
29,156
29,137
29,88
29,158
29,176
29,11
29,129
29,109
29,194
29,118
29,216
29,61
29,203
29,87
29,71
29,191
29,196
29,65
29,62
29,62
29,153
29,156
29,85
29,137
29,214
29,189
29,88
29,158
29,176
29,11
29,129
29,6
29,109
29,130
29,47
29,194
29,216
29,216
29,32
29,216
29,210
29,100
29,55
29,9
29,5
29,8
29,95
29,192
29,159
29,37
29,104
29,163
29,187
29,191
29,58
29,39
29,109
29,11
29,129
29,109
29,113
29,88
29,137
29,109
29,85
29,156
29,189
29,156
29,158
29,129
29,156
29,189
29,156
29,109
29,156
29,156
29,189
29,109
29,189
29,109
29,189
29,189
29,189
29,156
29,85
29,137
29,214
29,189
29,88
29,158
29,176
29,177
29,95
29,146
29,146
29,146
29,146
29,42
29,65
29,185
29,202
29,74
29,30
29,49
29,154
29,136
29,14
29,135
29,179
29,74
29,107
29,165
34,67
34,81
34,55
34,5
34,8
34,37
34,125
34,104
34,165
34,155
34,187
34,46
34,163
34,48
34,205
34,88
34,129
34,109
34,61
34,61
29,126
29,97
29,131
29,95
29,168
29,142
29,44
29,95
29,3
29,150
29,91
29,187
29,72
29,40
29,174
29,171
29,124
29,196
29,65
29,65
29,200
29,6
29,156
29,65
29,65
29,42
29,42
29,42
29,106
29,195
29,200
29,16
29,30
29,166
29,80
29,93
29,33
29,179
29,203
29,67
29,97
29,133
29,100
29,101
29,35
29,167
29,44
29,68
29,46
29,67
29,11
29,129
29,129
29,88
29,129
29,158
29,129
29,6
29,189
29,11
29,216
29,61
29,167
29,159
29,127
29,146
29,188
29,134
29,29
29,146
29,129
29,189
29,109
29,146
29,146
29,158
29,189
29,129
29,158
29,11
29,176
29,158
29,88
29,88
29,189
29,137
29,156
29,129
29,176
29,158
29,11
29,189
29,156
29,137
29,88
29,11
29,189
29,137
29,88
29,162
29,22
29,101
29,57
29,100
29,67
29,210
29,131
29,9
29,142
29,9
29,84
29,199
29,142
29,116
29,40
29,163
29,163
29,170
29,171
29,175
29,124
29,19
29,19
29,203
29,192
29,88
29,137
29,156
29,88
29,189
29,189
29,11
29,137
29,158
29,156
29,129
29,88
29,216
29,216
29,61
29,146
29,146
29,19
29,70
29,3
29,100
29,57
29,81
29,55
29,130
29,109
29,194
29,145
29,159
29,213
29,177
29,94
29,174
29,184
29,34
29,196
29,138
29,7
29,48
29,16
29,33
29,172
29,58
29,90
29,156
29,137
29,137
29,139
29,118
29,96
29,54
29,66
29,66
29,108
29,114
29,145
29,177
29,207
29,97
29,133
29,67
29,57
29,108
29,58
9,85
9,156
9,137
9,156
9,189
9,88
9,158
9,158
9,176
9,11
9,129
9,109
9,99
9,99
9,99
9,87
9,87
9,3
9,100
9,100
9,148
9,177
9,24
9,182
9,43
9,127
9,127
44,114
44,116
44,125
44,148
44,94
44,68
44,41
44,104
44,25
44,205
44,34
44,24
44,146
44,161
44,153
44,134
44,154
44,64
44,149
44,210
44,99
44,118
44,96
44,32
44,189
44,176
29,146
29,146
29,42
29,65
29,2
29,62
29,161
29,76
29,162
29,16
29,202
29,179
29,202
29,103
29,136
29,42
29,42
29,162
29,134
29,188
29,115
29,211
29,211
29,49
29,212
29,143
29,154
29,64
29,136
29,136
29,33
29,110
29,39
29,166
29,179
29,179
29,109
29,196
29,27
29,113
29,120
29,174
29,146
29,15
29,29
29,49
29,64
29,105
29,179
29,75
29,29
29,146
29,49
29,214
29,189
29,146
29,114
29,179
29,146
29,88
29,11
29,6
29,156
29,47
29,194
29,215
29,100
29,81
29,131
29,168
29,167
29,84
29,101
29,97
29,81
29,106
29,49
29,52
29,27
29,50
29,86
29,132
29,125
29,187
29,183
29,1
29,49
29,146
29,106
29,2
29,181
29,137
29,27
29,96
29,61
29,178
29,113
29,86
29,216
29,26
29,204
29,12
29,27
29,37
29,28
29,52
29,212
29,185
29,27
29,187
29,72
29,163
29,183
29,170
29,18
29,193
29,1
29,171
29,72
29,187
29,91
29,125
29,142
29,167
29,81
29,68
29,213
29,145
29,24
29,94
29,40
29,41
29,170
29,184
29,174
29,38
29,171
29,89
29,193
29,205
29,59
29,155
29,158
29,176
29,216
29,50
29,57
29,168
29,8
29,9
29,37
29,60
29,203
29,3
29,66
29,67
29,145
29,45
29,26
29,19
29,91
29,210
29,150
29,140
29,144
29,160
29,120
29,65
29,147
29,86
29,82
29,50
29,2
29,62
29,42
29,32
29,128
29,146
29,106
29,77
29,70
29,27
29,116
29,177
29,68
29,161
29,96
29,108
29,24
29,148
29,146
29,65
29,42
29,2
29,200
29,202
29,129
29,11
29,118
29,216
29,96
29,86
29,32
29,203
29,25
29,34
29,196
29,89
29,53
29,175
29,169
9,85
9,156
9,137
9,214
9,88
9,176
9,194
9,215
9,99
9,216
9,50
9,160
9,120
9,32
9,100
9,57
9,81
9,55
9,133
9,5
9,9
9,168
9,8
9,192
9,167
9,95
9,35
9,19
9,34
9,138
9,124
9,196
9,169
9,155
9,190
9,25
9,182
9,45
9,37
9,159
9,24
9,11
9,129
9,189
9,109
9,47
9,216
9,164
9,156
9,6
9,109
29,209
29,97
29,100
29,101
29,19
29,57
29,126
29,81
29,55
29,199
29,117
29,126
29,126
29,101
29,192
29,44
29,44
29,168
29,117
29,35
29,95
29,21
29,19
29,87
29,203
29,209
29,194
29,90
29,54
29,54
29,54
29,178
29,113
29,27
29,204
29,19
29,67
29,203
29,70
29,210
29,100
29,97
29,57
29,81
29,37
29,116
29,116
29,213
29,68
29,18
29,191
29,171
29,53
29,53
29,205
29,146
29,106
29,162
29,162
29,49
29,207
29,177
29,129
29,144
29,82
29,82
29,214
29,156
29,129
29,176
29,87
29,69
29,86
29,81
29,95
29,8
29,84
29,207
29,174
29,184
29,127
29,109
29,130
29,194
29,215
29,99
29,90
29,69
29,108
29,96
29,61
29,66
29,216
29,128
29,120
29,32
29,160
29,147
29,114
29,37
29,159
29,125
29,177
29,40
29,72
29,183
29,138
29,146
29,42
29,65
29,62
29,15
29,119
29,185
29,62
29,203
29,132
29,114
29,159
29,150
29,37
29,207
29,24
29,116
29,125
29,148
29,94
29,170
29,187
29,1
29,205
29,34
29,169
29,138
29,7
29,48
29,196
29,194
29,215
29,214
29,99
29,90
29,216
29,69
29,108
29,61
29,32
29,86
29,50
29,147
29,22
29,10
29,119
29,36
29,49
29,28
29,74
29,93
29,122
29,103
29,31
29,19
29,81
29,95
29,44
29,44
29,10
29,13
29,16
29,202
29,31
29,82
29,106
29,214
29,45
29,177
29,207
29,163
29,106
29,95
29,44
29,10
29,13
29,202
29,31
29,31
29,95
29,44
29,10
29,13
29,202
29,31
29,8
29,77
29,15
29,134
29,52
29,33
29,83
29,211
29,95
29,44
29,10
29,13
29,202
29,83
29,31
29,84
29,194
29,156
29,137
29,88
29,27
29,61
29,215
29,194
29,132
29,150
29,41
29,46
29,184
29,18
29,144
29,181
29,188
29,110
29,176
29,176
29,214
29,215
29,197
29,69
15,118
15,139
15,118
15,90
15,99
15,61
15,197
15,113
15,108
15,54
15,86
15,118
15,194
15,215
15,194
15,19
15,46
15,24
15,144
15,30
15,49
15,179
15,33
15,161
29,201
29,37
29,183
29,23
29,127
29,41
29,104
29,165
29,53
29,201
29,18
29,193
29,193
29,127
29,91
29,127
29,51
29,104
29,63
29,25
29,146
29,82
29,132
29,177
29,183
29,187
29,170
29,184
29,182
29,1
29,200
29,93
29,103
29,0
29,151
29,73
29,105
29,122
29,154
29,98
9,130
9,214
9,194
9,215
9,158
9,109
9,129
9,91
9,24
9,116
9,159
9,145
9,207
9,203
9,203
9,156
9,109
9,189
9,6
9,176
9,125
9,87
9,67
9,113
9,26
9,12
9,216
9,66
9,12
9,46
9,191
9,34
9,205
9,193
9,193
9,196
9,193
9,89
9,169
9,191
9,205
9,46
9,159
9,150
9,24
9,67
9,109
9,216
9,118
9,139
9,147
9,50
9,50
9,50
9,196
9,138
9,191
9,1
9,205
9,194
29,146
29,203
29,81
29,55
29,57
29,5
29,186
29,142
29,84
29,114
29,159
29,24
29,148
29,177
29,94
29,41
29,191
29,155
29,205
29,34
29,119
29,146
29,42
29,65
29,2
29,62
29,77
29,76
29,22
29,146
29,42
29,65
29,77
29,62
29,76
29,22
29,17
29,76
29,42
29,22
29,76
29,6
29,85
29,137
29,189
29,88
29,158
29,11
29,129
29,6
29,109
29,130
29,99
29,96
29,66
29,32
9,114
9,132
9,201
9,145
9,159
9,24
9,159
9,159
9,37
9,45
9,213
9,91
9,125
9,116
9,213
9,68
9,94
9,45
9,104
9,41
9,51
9,107
9,46
9,163
9,68
9,24
9,85
9,86
9,164
9,156
9,137
9,6
9,176
9,214
9,194
9,47
9,90
9,118
9,113
9,27
9,178
9,12
9,55
9,67
9,70
9,159
9,46
9,51
9,41
9,72
9,170
9,171
9,89
9,169
9,67
24,85
24,139
24,12
24,54
24,27
24,113
24,214
24,214
24,11
24,109
24,109
24,156
24,113
24,32
24,86
24,87
24,67
24,203
24,67
24,100
24,57
24,168
24,87
24,25
24,191
24,205
24,169
24,41
24,41
24,146
24,144
24,42
24,65
24,106
24,2
24,140
24,77
24,79
24,36
24,4
24,16
24,141
24,112
24,30
24,74
24,157
24,105
24,109
24,109
24,109
24,203
24,67
24,87
24,25
24,42
24,65
24,42
24,30
24,216
24,109
24,216
24,216
24,203
24,87
24,25
24,25
24,41
24,41
24,30
24,140
24,140
24,140
24,62
24,2
24,144
24,140
24,140
24,140
24,137
24,189
24,158
24,88
24,176
24,90
24,216
24,27
24,61
24,146
24,42
24,106
24,140
24,161
24,15
24,17
24,181
24,140
24,17
24,22
24,181
24,181
24,140
24,17
24,181
24,140
24,181
24,164
29,100
29,145
29,57
29,97
29,101
29,133
29,210
29,5
29,35
29,35
29,168
29,168
29,95
29,95
29,44
29,44
29,192
29,192
29,174
29,25
29,59
29,34
29,7
29,7
24,55
24,203
24,203
24,203
24,215
24,215
24,27
24,27
24,216
24,216
24,67
24,67
24,21
24,71
